기준일자,표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,시장구분,증권구분,소속부,주식종류,액면가,상장주식수
20220501,KR7189860000,A189860,서전기전,서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",20141224,KOSDAQ,주권,벤처기업부,보통주,500,9698780
20220501,KR7178320008,A178320,서진시스템,서진시스템,"SEOJIN SYSTEM CO., LTD",20170327,KOSDAQ,주권,우량기업부,보통주,500,18790321
20220501,KR7122690001,A122690,서진오토모티브,서진오토모티브,"Seojin Automotive Co.,Ltd.",20100525,KOSDAQ,주권,중견기업부,보통주,500,19541246
20220501,KR7140070004,A140070,서플러스글로벌,서플러스글로벌,"SurplusGLOBAL,Inc.",20170125,KOSDAQ,주권,우량기업부,보통주,100,36988000
20220501,KR7011370004,A011370,서한,서한,Seohan,19940524,KOSDAQ,주권,우량기업부,보통주,500,100894865
20220501,KR7065710006,A065710,서호전기,서호전기,"Seoho Electric Co.,Ltd.",20020716,KOSDAQ,주권,우량기업부,보통주,500,5150000
20220501,KR7008490005,A008490,서흥보통주,서흥,SUHEUNG,19900327,KOSPI,주권,\N,보통주,500,11569113
20220501,KR7035890003,A035890,서희건설,서희건설,"SEOHEE CONSTRUCTION CO., LTD.",19991224,KOSDAQ,주권,우량기업부,보통주,500,229808457
20220501,KR7357550003,A357550,석경에이티,석경에이티,"Sukgyung AT Co., Ltd.",20201223,KOSDAQ,주권,기술성장기업부,보통주,500,5455000
20220501,KR7003100005,A003100,선광,선광,"SUN KWANG Co., Ltd",19991221,KOSDAQ,주권,우량기업부,보통주,1000,6600000
20220501,KR7007610009,A007610,선도전기보통주,선도전기,SeondoElectric,19891130,KOSPI,주권,\N,보통주,500,18000000
20220501,KR7067370007,A067370,선바이오,선바이오,SunBio,20160122,KONEX,주권,일반기업부,보통주,500,11682816
20220501,KR7002820009,A002820,선앤엘보통주,SUN&L,SUN&L,19760522,KOSPI,주권,\N,보통주,1000,12607989
20220501,KR7171090004,A171090,선익시스템,선익시스템,"SUNIC SYSTEM Co., Ltd.",20170920,KOSDAQ,주권,우량기업부,보통주,500,9204876
20220501,KR7136490000,A136490,선진보통주,선진,"SUNJIN Co., Ltd",20110216,KOSPI,주권,\N,보통주,500,23779604
20220501,KR7086710001,A086710,선진뷰티사이언스,선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",20210127,KOSDAQ,주권,중견기업부,보통주,500,12203280
20220501,KR7014620009,A014620,성광벤드,성광벤드,"SUNG KWANG BEND CO., LTD.",20010111,KOSDAQ,주권,중견기업부,보통주,500,28600000
20220501,KR7037350006,A037350,성도이엔지,성도이엔지,SUNGDO Engineering & Construction,20000111,KOSDAQ,주권,우량기업부,보통주,500,15470000
20220501,KR7014911002,A014915,성문전자1우선주,성문전자우,SungmoonElectronics(1P),19900324,KOSPI,주권,\N,구형우선주,500,600000
20220501,KR7014910004,A014910,성문전자보통주,성문전자,SungmoonElectronics,19900324,KOSPI,주권,\N,보통주,500,19486857
20220501,KR7003080009,A003080,성보화학보통주,성보화학,SungboChemical,19761223,KOSPI,주권,\N,보통주,500,20020000
20220501,KR7004981007,A004985,성신양회1우선주,성신양회우,SungshinCement(1P),19881221,KOSPI,주권,\N,구형우선주,5000,735645
20220501,KR7004980009,A004980,성신양회보통주,성신양회,SungshinCement,19760630,KOSPI,주권,\N,보통주,5000,24516073
20220501,KR7011300001,A011300,성안보통주,성안,Seongan,19951110,KOSPI,주권,\N,보통주,500,56857860
20220501,KR7081580003,A081580,성우전자,성우전자,"SUNGWOO ELECTRONICS CO., LTD.",20071012,KOSDAQ,주권,중견기업부,보통주,500,15508143
20220501,KR7045300001,A045300,성우테크론,성우테크론,SUNGWOO TECHRON COMPANY,20011218,KOSDAQ,주권,중견기업부,보통주,500,9771293
20220501,KR7015750003,A015750,성우하이텍,성우하이텍,"SUNGWOO HITECH CO., LTD",19951104,KOSDAQ,주권,우량기업부,보통주,500,80000000
20220501,KR7000180000,A000180,성창기업지주보통주,성창기업지주,SungchangEnterpriseHoldings,19760602,KOSPI,주권,\N,보통주,500,69751600
20220501,KR7080470008,A080470,성창오토텍,성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",20061103,KOSDAQ,주권,중견기업부,보통주,500,7300000
20220501,KR7043260009,A043260,성호전자,성호전자,SUNGHO ELECTRONICS CORP.,20011129,KOSDAQ,주권,중견기업부,보통주,500,53405384
20220501,KR7148150006,A148150,세경하이테크,세경하이테크,"Se Gyung Hi Tech Co., Ltd.",20190730,KOSDAQ,주권,우량기업부,보통주,500,11784281
20220501,KR7002420008,A002420,세기상사보통주,세기상사,TheCentury,19681227,KOSPI,주권,\N,보통주,500,4276420
20220501,KR7053060000,A053060,세동,세동,SAE DONG CO.LTD,20010817,KOSDAQ,주권,중견기업부,보통주,500,17459007
20220501,KR7340440007,A340440,세림비앤지,세림B&G,SERIM B&G,20191227,KOSDAQ,주권,벤처기업부,보통주,100,27388364
20220501,KR7017510009,A017510,세명전기공업,세명전기,SemyungElectricMachinery,19911226,KOSDAQ,주권,중견기업부,보통주,500,15246000
20220501,KR7004361002,A004365,세방1우선주,세방우,SEBANG(1P),19891021,KOSPI,주권,\N,구형우선주,500,3689250
20220501,KR7004360004,A004360,세방보통주,세방,SEBANG,19770519,KOSPI,주권,\N,보통주,500,19308690
20220501,KR7004490009,A004490,세방전지보통주,세방전지,SEBANG GLOBAL BATTERY,19871128,KOSPI,주권,\N,보통주,500,14000000
20220501,KR7011560000,A011560,세보엠이씨,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORP.,19961223,KOSDAQ,주권,우량기업부,보통주,500,10530000
20220501,KR7396300006,A396300,세아메카닉스,세아메카닉스,"SeA Mechanics Co., LTD.",20220324,KOSDAQ,주권,벤처기업부,보통주,100,26489500
20220501,KR7001430008,A001430,세아베스틸지주보통주,세아베스틸지주,SeAH Besteel Holdings Corporation,19910312,KOSPI,주권,\N,보통주,5000,35862119
20220501,KR7306200007,A306200,세아제강보통주,세아제강,SeAH Steel Corporation,20181005,KOSPI,주권,\N,보통주,5000,2836300
20220501,KR7003030004,A003030,세아제강지주보통주,세아제강지주,SeAH Steel Holdings Corporation,19690513,KOSPI,주권,\N,보통주,5000,4141657
20220501,KR7019440007,A019440,세아특수강보통주,세아특수강,SeAH SPECIAL STEEL,20110601,KOSPI,주권,\N,보통주,5000,8570000
20220501,KR7058650003,A058650,세아홀딩스보통주,세아홀딩스,SeAHHoldings,20010730,KOSPI,주권,\N,보통주,5000,4000000
20220501,KR7052190006,A052190,세영디앤씨,세영디앤씨,SEYOUNG D&C,20010621,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,5331891
20220501,KR7013000005,A013000,세우글로벌보통주,세우글로벌,Sewooglobal,19890905,KOSPI,주권,\N,보통주,500,28705031
20220501,KR7100700004,A100700,세운메디칼,세운메디칼,"SEWOONMEDICAL CO., LTD.",20080930,KOSDAQ,주권,우량기업부,보통주,100,43800000
20220501,KR7024830002,A024830,세원물산,세원물산,SewonCorporation,19941229,KOSDAQ,주권,관리종목(소속부없음),보통주,500,8350000
20220501,KR7091090001,A091090,세원이앤씨보통주,세원이앤씨,"SEWON E&C CO.,LTD.",20060731,KOSPI,주권,\N,보통주,500,155837823
20220501,KR7021820006,A021820,세원정공보통주,세원정공,SewonPrecisionIndustry,19960703,KOSPI,주권,\N,보통주,500,10000000
20220501,KR7067830000,A067830,세이브존I&C보통주,세이브존I&C,SAVEZONEI&C,20020725,KOSPI,주권,\N,보통주,1000,41040895
20220501,KR7033530007,A033530,세종공업보통주,세종공업,"SEJONG INDUSTRIAL CO., LTD.",20020925,KOSPI,주권,\N,보통주,500,27820961
20220501,KR7258830009,A258830,세종메디칼,세종메디칼,"SEJONG MEDICAL Co.Ltd.,",20180529,KOSDAQ,주권,벤처기업부,보통주,100,40666445
20220501,KR7036630002,A036630,세종텔레콤,세종텔레콤,"Sejong Telecom, Inc.",20000104,KOSDAQ,주권,우량기업부,보통주,500,596000000
20220501,KR7039310008,A039310,세중,세중,"SEJOONG CO., LTD.",20000609,KOSDAQ,주권,중견기업부,보통주,500,18121667
20220501,KR7075580001,A075580,세진중공업보통주,세진중공업,"SEJIN HEAVY INDUSTRIES CO., LTD.",20151130,KOSPI,주권,\N,보통주,500,56849456
20220501,KR7067770008,A067770,세진티에스,세진티에스,"SEJIN T.S CO., LTD.",20040109,KOSDAQ,주권,중견기업부,보통주,500,8396593
20220501,KR7053450003,A053450,세코닉스,세코닉스,"SEKONIX CO., LTD.",20010809,KOSDAQ,주권,중견기업부,보통주,500,14792803
20220501,KR7234340008,A234340,세틀뱅크,세틀뱅크,Settlebank Corporation,20190712,KOSDAQ,주권,우량기업부,보통주,500,9453000
20220501,KR7027970003,A027970,세하보통주,세하,seha,19960703,KOSPI,주권,\N,보통주,1000,57562997
20220501,KR7252500004,A252500,세화피앤씨,세화피앤씨,SEWHA P&C INC.,20161102,KOSDAQ,주권,중견기업부,보통주,100,41486390
20220501,KR7347000002,A347000,센코,센코,"SENKO Co.,Ltd.",20201029,KOSDAQ,주권,기술성장기업부,보통주,500,8251244
20220501,KR7308170000,A308170,센트랄모텍보통주,센트랄모텍,CENTRAL MOTEK,20191125,KOSPI,주권,\N,보통주,500,8610000
20220501,KR7012600003,A012600,센트럴인사이트보통주,센트럴인사이트,CENTRAL INSIGHT,19900710,KOSPI,주권,\N,보통주,500,15060392
20220501,KR7331920009,A331920,셀레믹스,셀레믹스,"Celemics, Inc.",20200821,KOSDAQ,주권,기술성장기업부,보통주,500,8164148
20220501,KR7049180003,A049180,셀루메드,셀루메드,"CELLUMED CO., LTD.",20020523,KOSDAQ,주권,벤처기업부,보통주,500,39606973
20220501,KR7299660001,A299660,셀리드,셀리드,"Cellid Co., Ltd.",20190220,KOSDAQ,주권,기술성장기업부,보통주,500,9731192
20220501,KR7268600004,A268600,셀리버리,셀리버리,"Cellivery Therapeutics, Inc.",20181109,KOSDAQ,주권,기술성장기업부,보통주,500,17333799
20220501,KR7108860008,A108860,셀바스에이아이,셀바스AI,SELVAS AI Inc.,20091210,KOSDAQ,주권,벤처기업부,보통주,500,22055945
20220501,KR7208370007,A208370,셀바스헬스케어,셀바스헬스케어,"SELVAS Healthcare, Inc.",20141217,KOSDAQ,주권,벤처기업부,보통주,500,21680564
20220501,KR7258250000,A258250,셀젠텍,셀젠텍,CELLGENTEK,20161213,KONEX,주권,일반기업부,보통주,500,4495003
20220501,KR7068270008,A068270,셀트리온보통주,셀트리온,Celltrion,20180209,KOSPI,주권,\N,보통주,1000,140688010
20220501,KR7068760008,A068760,셀트리온제약,셀트리온제약,Celltrion Pharm Inc.,20060203,KOSDAQ,주권,우량기업부,보통주,500,37647257
20220501,KR7091990002,A091990,셀트리온헬스케어,셀트리온헬스케어,"Celltrion Healthcare Co., Ltd.",20170728,KOSDAQ,주권,우량기업부,보통주,1000,158126350
20220501,KR7060230000,A060230,소니드,소니드,Sonid,20020625,KOSDAQ,주권,중견기업부,보통주,500,98888974
20220501,KR7290690007,A290690,소룩스,소룩스,"Solux Co., Ltd.",20201106,KOSDAQ,주권,벤처기업부,보통주,100,8256843
20220501,KR7053110003,A053110,소리바다,소리바다,SORIBADA INC.,20011009,KOSDAQ,주권,관리종목(소속부없음),보통주,500,8940349
20220501,KR8840150005,A950200,소마젠,소마젠,"Psomagen, Inc.",20200713,KOSDAQ,주식예탁증권,외국기업(소속부없음),보통주,0,19133553
20220501,KR7032680001,A032680,소프트센,소프트센,"SOFTCEN CO., LTD.",19970718,KOSDAQ,주권,중견기업부,보통주,500,38247703
20220501,KR7032681009,A032685,소프트센1우선주,소프트센우,"SOFTCEN CO., LTD.(1P)",20020416,KOSDAQ,주권,중견기업부,신형우선주,500,142857
20220501,KR7258790005,A258790,소프트캠프,소프트캠프,"SOFTCAMP CO., LTD",20170427,KOSDAQ,주권,벤처기업부,보통주,100,24991284
20220501,KR7066910001,A066910,손오공,손오공,"SONOKONG CO., LTD.",20050107,KOSDAQ,주권,중견기업부,보통주,500,26896161
20220501,KR7043100007,A043100,솔고바이오메디칼,솔고바이오,"Solco Biomedical Co.,Ltd",20000808,KOSDAQ,주권,중견기업부,보통주,500,60759208
20220501,KR733637K010,A33637K,솔루스첨단소재1우선주,솔루스첨단소재1우,Solus Advanced Materials(1P),20191018,KOSPI,주권,\N,구형우선주,100,7366400
20220501,KR733637K028,A33637L,솔루스첨단소재2우선주(신형),솔루스첨단소재2우B,Solus Advanced Materials(2PB),20191018,KOSPI,주권,\N,신형우선주,100,1646050
20220501,KR7336370002,A336370,솔루스첨단소재보통주,솔루스첨단소재,Solus Advanced Materials,20191018,KOSPI,주권,\N,보통주,100,30589758
20220501,KR7154040000,A154040,솔루에타,솔루에타,"Solueta Co.,Ltd.",20131227,KOSDAQ,주권,중견기업부,보통주,500,13825216
20220501,KR7248070005,A248070,솔루엠보통주,솔루엠,SOLUM,20210202,KOSPI,주권,\N,보통주,500,50005551
20220501,KR7035610005,A035610,솔본,솔본,"SOLBORN, Inc.",19990813,KOSDAQ,주권,중견기업부,보통주,500,27345997
20220501,KR7357780006,A357780,솔브레인,솔브레인,"Soulbrain Co., Ltd.",20200806,KOSDAQ,주권,중견기업부,보통주,500,7778566
20220501,KR7036830008,A036830,솔브레인홀딩스,솔브레인홀딩스,"Soulbrain Holdings Co., Ltd.",20000118,KOSDAQ,주권,우량기업부,보통주,500,20964056
20220501,KR7304100001,A304100,솔트룩스,솔트룩스,SALTLUX Inc,20200723,KOSDAQ,주권,기술성장기업부,보통주,500,10201330
20220501,KR7004430005,A004430,송원산업보통주,송원산업,SongwonIndustrial,19770625,KOSPI,주권,\N,보통주,500,24000000
20220501,KR7086980000,A086980,쇼박스,쇼박스,SHOWBOX Corp.,20060707,KOSDAQ,주권,중견기업부,보통주,500,62600000
20220501,KR7050960004,A050960,수산아이앤티,수산아이앤티,"SOOSAN INT Co., LTD.",20161011,KOSDAQ,주권,벤처기업부,보통주,500,6751000
20220501,KR7017550005,A017550,수산중공업보통주,수산중공업,SoosanHeavyIndustries,19910830,KOSPI,주권,\N,보통주,500,53985163
20220501,KR7253840003,A253840,수젠텍,수젠텍,"Sugentech, Inc.",20190528,KOSDAQ,주권,기술성장기업부,보통주,500,15540916
20220501,KR7236200002,A236200,슈프리마,슈프리마,Suprema Inc.,20160205,KOSDAQ,주권,우량기업부,보통주,500,7193273
20220501,KR7317770006,A317770,슈프리마아이디,슈프리마아이디,Suprema ID Inc.,20190801,KOSDAQ,주권,벤처기업부,보통주,500,3054020
20220501,KR7094840006,A094840,슈프리마에이치큐,슈프리마에이치큐,Suprema HQ Inc.,20080711,KOSDAQ,주권,중견기업부,보통주,500,10471840
20220501,KR7192440006,A192440,슈피겐코리아,슈피겐코리아,"Spigen Korea Co., Ltd",20141105,KOSDAQ,주권,우량기업부,보통주,500,6216363
20220501,KR7099440000,A099440,스맥,스맥,"SMEC CO.,LTD",20090526,KOSDAQ,주권,중견기업부,보통주,500,31957102
20220501,KR7033790007,A033790,스카이문스테크놀로지,스카이문스테크놀로지,"Skymoons Technology, Inc.",20010626,KOSDAQ,주권,관리종목(소속부없음),보통주,500,17117100
20220501,KR7276040003,A276040,스코넥엔터테인먼트,스코넥,"SKONEC ENTERTAINMENT Co., Ltd.",20220204,KOSDAQ,주권,기술성장기업부,보통주,500,12072009
20220501,KR7159910009,A159910,스킨앤스킨,스킨앤스킨,"Skin n Skin Co., Ltd.",20121227,KOSDAQ,주권,중견기업부,보통주,100,354150749
20220501,KR7115570004,A115570,스타플렉스,스타플렉스,"STARFLEX CO., LTD",20100127,KOSDAQ,주권,중견기업부,보통주,500,7984508
20220501,KR7258540004,A258540,스템랩,스템랩,StemLab,20161129,KONEX,주권,일반기업부,보통주,500,5213970
20220501,KR7330730003,A330730,스톤브릿지벤처스,스톤브릿지벤처스,"Stonebridge Ventures, Inc.",20220225,KOSDAQ,주권,중견기업부,보통주,500,17878830
20220501,KR7204630008,A204630,스튜디오 산타클로스 엔터테인먼트,스튜디오산타클로스,"STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.",20141229,KOSDAQ,주권,중견기업부,보통주,500,9810859
20220501,KR7253450001,A253450,스튜디오드래곤 주식회사,스튜디오드래곤,Studio Dragon Corporation,20171124,KOSDAQ,주권,우량기업부,보통주,500,30014185
20220501,KR7026890004,A026890,스틱인베스트먼트보통주,스틱인베스트먼트,"STIC Investments, Inc.",19971125,KOSPI,주권,\N,보통주,500,41678175
20220501,KR7013810007,A013810,스페코,스페코,Speco,19971103,KOSDAQ,주권,중견기업부,보통주,500,14655470
20220501,KR7049830003,A049830,승일,승일,SEUNG IL Corporation,20010118,KOSDAQ,주권,중견기업부,보통주,500,6132112
20220501,KR7020710000,A020710,시공테크,시공테크,"SIGONG TECH Co.,Ltd.",19990813,KOSDAQ,주권,우량기업부,보통주,500,20047970
20220501,KR7033170002,A033170,시그네틱스,시그네틱스,Signetics Corp.,20101126,KOSDAQ,주권,중견기업부,보통주,500,85728319
20220501,KR7048870000,A048870,시너지이노베이션,시너지이노베이션,"Synergy Innovation Co., Ltd.",20040813,KOSDAQ,주권,중견기업부,보통주,500,80363168
20220501,KR7025320003,A025320,시노펙스,시노펙스,Synopex Inc.,19950420,KOSDAQ,주권,중견기업부,보통주,500,73242958
20220501,KR7134790005,A134790,시디즈보통주,시디즈,"Sidiz,Inc",20110125,KOSPI,주권,\N,보통주,500,2000000
20220501,KR7269620001,A269620,시스웍,시스웍,"SYSWORK CO., LTD",20171226,KOSDAQ,주권,관리종목(소속부없음),보통주,100,108582088
20220501,KR7131090003,A131090,시큐브,시큐브,"SECUVE Co., Ltd.",20111221,KOSDAQ,주권,벤처기업부,보통주,100,44000000
20220501,KR7232830000,A232830,시큐센,시큐센,SECUCEN,20161129,KONEX,주권,일반기업부,보통주,500,9509032
20220501,KR7139050009,A139050,시티랩스,시티랩스,"CITYLABS Co.,LTD.",20110729,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,106098527
20220501,KR7016590002,A016590,신대양제지보통주,신대양제지,ShindaeyangPaper,19951221,KOSPI,주권,\N,보통주,5000,4029782
20220501,KR7290520006,A290520,신도기연,신도기연,"Shindo Eng. Lab., Ltd.",20200706,KOSDAQ,주권,우량기업부,보통주,500,8061280
20220501,KR7029530003,A029530,신도리코보통주,신도리코,SINDOH,19961224,KOSPI,주권,\N,보통주,5000,10080029
20220501,KR7004970000,A004970,신라교역보통주,신라교역,Silla,19760630,KOSPI,주권,\N,보통주,500,16000000
20220501,KR7001000009,A001000,신라섬유,신라섬유,SillaTextile,19940628,KOSDAQ,주권,중견기업부,보통주,100,24277540
20220501,KR7025870007,A025870,신라에스지,신라에스지,"SILLA SG CO., LTD.",19950707,KOSDAQ,주권,중견기업부,보통주,500,4000000
